commit,file,branch_ids,content_blob,credential_like_fields,classification
e16cb4ba479144d5858a9a14e425af61a78c181d,.env.example,B06; B07; B08; B09; B10; B12; B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e17161e14086db010e4e76c0f0d39d61d96566e7,.env,B06; B07; B08; B09; B10; B12; B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,f342482a8803fa6a214dea1930c3f4429c6f1362,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_FACTORY_PARTS [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_3 [nonempty_literal]; MAIL_PASSWORD_4 [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; OPENAI_API_KEY [provider_token_pattern]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e17161e14086db010e4e76c0f0d39d61d96566e7,.env.example,B06; B07; B08; B09; B10; B12; B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e189cfbd5ea167f4f10ba9d5fc9f615df3395c8e,.env,B02; B38,b5c0af5e022f8139c5403909963da202192a9f8b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; FIREBASE_API_KEY [provider_token_pattern]; FIREBASE_PRIVATE_KEY [private_key_block]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; OPENFACTURA_API_KEY_DEV [opaque_literal]; OPENFACTURA_API_KEY_PROD [opaque_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal]; TYPESENSE_API_KEY [short_literal],private-key-literal
e189cfbd5ea167f4f10ba9d5fc9f615df3395c8e,.env.example,B02; B38,edb4ebd4877eee62fcacefe3d9dc0c00161ac663,DB_PASSWORD [nonempty_literal],nonempty-secret-named-literal
e18fd6d2f95d348362df370f442355422e652c1f,.env,B06; B07; B08; B09; B10; B12; B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,3a4bfe014eb7255be592c1b44df67c1e2859951e,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_FACTORY_PARTS [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_3 [nonempty_literal]; MAIL_PASSWORD_4 [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e18fd6d2f95d348362df370f442355422e652c1f,.env.example,B06; B07; B08; B09; B10; B12; B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e1cbb530b4d733536c0e725901a30038e41e7d63,.env,B05; B06; B07; B08; B09; B10; B11; B12; B13; B14; B18; B19; B20; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,996216526783ac75d8fbf09d93f61f3be016122e,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_FACTORY_PARTS [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_3 [nonempty_literal]; MAIL_PASSWORD_4 [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e1cbb530b4d733536c0e725901a30038e41e7d63,.env.example,B05; B06; B07; B08; B09; B10; B11; B12; B13; B14; B18; B19; B20; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e1fd1341f4f20cfff3e2e4e3fef576011c2e4366,.env,B01; B02; B22; B25; B28; B36; B38,ffc6e7116d84681a397340bd61d65af6e0c5760c,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e1fd1341f4f20cfff3e2e4e3fef576011c2e4366,.env.example,B01; B02; B22; B25; B28; B36; B38,d46e07989edc6f6f2b88e727667b356d126bb9bc,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e2085ac62c38a3a3a45b8d15561294387aec8f7e,.env,B05; B06; B07; B08; B09; B10; B11; B12; B13; B14; B18; B19; B20; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,996216526783ac75d8fbf09d93f61f3be016122e,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_FACTORY_PARTS [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_3 [nonempty_literal]; MAIL_PASSWORD_4 [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e2085ac62c38a3a3a45b8d15561294387aec8f7e,.env.example,B05; B06; B07; B08; B09; B10; B11; B12; B13; B14; B18; B19; B20; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e22466ebdedbfa07396026b934719919b6cb97c6,.env,B14; B21; B23; B24; B32,ea833459e6b3f3bc52cffd893aa1daeaa2776f1c,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e22466ebdedbfa07396026b934719919b6cb97c6,.env.example,B14; B21; B23; B24; B32,d46e07989edc6f6f2b88e727667b356d126bb9bc,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e2279e7be2bf5553de651cc6d32031f1fe792477,.env.example,B01; B02; B22; B25; B28; B36; B38,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e22e7c096d21c7b28f5b67bd268759677e5ab889,.env,B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,ffc6e7116d84681a397340bd61d65af6e0c5760c,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e22e7c096d21c7b28f5b67bd268759677e5ab889,.env.example,B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,d46e07989edc6f6f2b88e727667b356d126bb9bc,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e235c3d6d2313f29fccafb0b0e5ec83eec767b1d,.env,B01; B02; B22; B25; B28; B36; B38,ea833459e6b3f3bc52cffd893aa1daeaa2776f1c,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e235c3d6d2313f29fccafb0b0e5ec83eec767b1d,.env.example,B01; B02; B22; B25; B28; B36; B38,d46e07989edc6f6f2b88e727667b356d126bb9bc,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e2551ada8671c6eb1fda1677b15b5cc3461b9c09,.env.example,B04; B05; B06; B07; B08; B09; B10; B11; B12; B13; B14; B15; B16; B17; B18; B19; B20; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e269c10ab717fea7e633402a50da7bb3888c5681,.env,B01; B02; B36; B38,b5c0af5e022f8139c5403909963da202192a9f8b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; FIREBASE_API_KEY [provider_token_pattern]; FIREBASE_PRIVATE_KEY [private_key_block]; GEMINI_API_KEY [provider_token_pattern]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; OPENFACTURA_API_KEY_DEV [opaque_literal]; OPENFACTURA_API_KEY_PROD [opaque_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal]; TYPESENSE_API_KEY [short_literal],private-key-literal
e269c10ab717fea7e633402a50da7bb3888c5681,.env.example,B01; B02; B36; B38,edb4ebd4877eee62fcacefe3d9dc0c00161ac663,DB_PASSWORD [nonempty_literal],nonempty-secret-named-literal
e2827e02cea2a13bb082c752ca083f5f08112e7b,.env,B06; B07; B08; B09; B10; B12; B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,af04a62c0b9df8f1c3c8702db84d1f51af1df303,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_FACTORY_PARTS [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_3 [nonempty_literal]; MAIL_PASSWORD_4 [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e2827e02cea2a13bb082c752ca083f5f08112e7b,.env.example,B06; B07; B08; B09; B10; B12; B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e29b66268048ab92d7192567efaad33539a0ab91,.env.example,B01; B02; B22; B25; B28; B36; B38,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e2a076867a48edbbd372eb30ebe6a25c96dbf6e5,.env.example,B02; B38,edb4ebd4877eee62fcacefe3d9dc0c00161ac663,DB_PASSWORD [nonempty_literal],nonempty-secret-named-literal
e2a109d469627e0bee6b6242530380d9b2e22807,.env,B20,af04a62c0b9df8f1c3c8702db84d1f51af1df303,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_FACTORY_PARTS [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_3 [nonempty_literal]; MAIL_PASSWORD_4 [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e2a109d469627e0bee6b6242530380d9b2e22807,.env.example,B20,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e2a44c02db40f4fd905ecdf02f1ffd166352fc58,.env,B06; B07; B08; B09; B10; B12; B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,d2473e86ab5dddd776f1ed7bfb97e7d8fb15213e,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_FACTORY_PARTS [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_3 [nonempty_literal]; MAIL_PASSWORD_4 [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e2a44c02db40f4fd905ecdf02f1ffd166352fc58,.env.example,B06; B07; B08; B09; B10; B12; B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e2b19d2c77c9590801d3c1ec0650434b5cabd5d2,.env.example,B04; B05; B06; B07; B08; B09; B10; B11; B12; B13; B14; B15; B16; B17; B18; B19; B20; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e2f3486a738e3ede7c95976ca6edc12391b3a2b5,.env,B04; B05; B06; B07; B08; B09; B10; B11; B12; B13; B14; B15; B16; B17; B18; B19; B20; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,164c0890f50082eac1f9a5c42af83d51d2194bd4,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_3 [nonempty_literal]; MAIL_PASSWORD_4 [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e2f3486a738e3ede7c95976ca6edc12391b3a2b5,.env.example,B04; B05; B06; B07; B08; B09; B10; B11; B12; B13; B14; B15; B16; B17; B18; B19; B20; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e2fbd3cbf51188b4afcdf07ca114a251fbcd9312,.env,B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,ffc6e7116d84681a397340bd61d65af6e0c5760c,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_RELMOTOR [nonempty_literal]; DB_PASSWORD_RELMOTOR_REMOTE [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e2fbd3cbf51188b4afcdf07ca114a251fbcd9312,.env.example,B13; B14; B21; B23; B24; B26; B27; B29; B30; B31; B32; B33; B34,d46e07989edc6f6f2b88e727667b356d126bb9bc,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e30d86a53c24a7b082ae165ae278cbb4041dc79d,.env,B01; B02; B22; B25; B28; B36; B38,86cd99c3ec82c27d446ca9151921314a19751036,CLAUDE_API_KEY [provider_token_pattern]; DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_FACTORY_PARTS [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; DB_PASSWORD_WOO3 [nonempty_literal]; GMAPS_API_KEY [provider_token_pattern]; GOOGLE_CONSOLE_API_KEY [provider_token_pattern]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_3 [nonempty_literal]; MAIL_PASSWORD_4 [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; OPENAI_API_KEY [provider_token_pattern]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e30d86a53c24a7b082ae165ae278cbb4041dc79d,.env.example,B01; B02; B22; B25; B28; B36; B38,d46e07989edc6f6f2b88e727667b356d126bb9bc,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
e31cfb1366907ffd3e312e8d0422b923257c6dcb,.env,B01; B02; B22; B25; B28; B36; B38,de00e1ccd2a903e70f94fb339e6665ec1abd201a,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_MPP [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; MAIL_PASSWORD_3 [nonempty_literal]; MAIL_PASSWORD_4 [nonempty_literal]; MAIL_PASSWORD_5 [opaque_literal]; REDIS_PASSWORD [short_literal]; SENDGRID_API_KEY [provider_token_pattern]; SENDINBLUE_API_KEY [opaque_literal],provider-token-format
e31cfb1366907ffd3e312e8d0422b923257c6dcb,.env.example,B01; B02; B22; B25; B28; B36; B38,586b06a46599df5e5fc22e4d710f3cafa1a2808b,DB_PASSWORD [nonempty_literal]; DB_PASSWORD_2 [nonempty_literal]; DB_PASSWORD_3 [nonempty_literal]; DB_PASSWORD_4 [nonempty_literal]; DB_PASSWORD_5 [nonempty_literal]; DB_PASSWORD_6 [nonempty_literal]; DB_PASSWORD_DSI [nonempty_literal]; MAIL_PASSWORD [nonempty_literal]; REDIS_PASSWORD [short_literal],nonempty-secret-named-literal
